epoch,train_loss,val_loss,elapsed_s
0,1.654915e+01,1.792840e+01,1.9
1,8.457700e+00,0.000000e+00,3.1
2,1.555486e+00,1.724203e+00,4.9
3,1.283872e-01,0.000000e+00,425.4
4,6.021641e-02,0.000000e+00,856.3
5,3.763156e-02,7.342671e-02,1302.3
6,3.305327e-02,0.000000e+00,1714.2
7,2.487717e-02,0.000000e+00,2127.6
8,1.929499e-02,0.000000e+00,2542.5
9,1.606982e-02,0.000000e+00,2957.3
10,1.121397e-02,3.394868e-02,3393.1
11,1.427978e-02,0.000000e+00,3814.7
12,8.035020e-03,0.000000e+00,4236.8
13,7.761484e-03,0.000000e+00,4665.0
14,7.055251e-03,0.000000e+00,5095.5
15,7.812191e-03,1.223631e-02,5539.1
16,6.367527e-03,0.000000e+00,5964.0
17,6.401533e-03,0.000000e+00,6387.5
18,6.095547e-03,0.000000e+00,6815.9
19,5.867464e-03,0.000000e+00,7246.6
20,5.292500e-03,8.457756e-03,7689.8
21,5.158346e-03,0.000000e+00,8116.1
22,6.586976e-03,0.000000e+00,8544.1
23,4.358837e-03,0.000000e+00,8967.7
24,5.059788e-03,0.000000e+00,9386.2
25,4.785848e-03,1.097964e-02,9821.5
26,4.201362e-03,0.000000e+00,10232.3
27,3.950852e-03,0.000000e+00,10644.8
28,2.846718e-03,0.000000e+00,11057.0
29,4.455955e-03,0.000000e+00,11466.9
30,2.850435e-03,4.361891e-03,11892.3
31,3.366131e-03,0.000000e+00,12299.8
32,2.922628e-03,0.000000e+00,12709.0
33,2.415483e-03,0.000000e+00,13116.2
34,3.056997e-03,0.000000e+00,13524.3
35,2.348579e-03,4.615148e-03,13945.6
36,2.737904e-03,0.000000e+00,14353.6
37,2.761239e-03,0.000000e+00,14757.8
38,3.235292e-03,0.000000e+00,15163.4
39,2.042490e-03,0.000000e+00,15569.4
40,2.519719e-03,2.958853e-03,15988.8
41,2.487990e-03,0.000000e+00,16390.2
42,2.519675e-03,0.000000e+00,16793.9
43,2.589138e-03,0.000000e+00,17198.1
44,1.513623e-03,0.000000e+00,17603.4
45,1.792464e-03,3.085410e-03,18021.1
46,2.514772e-03,0.000000e+00,18423.5
47,2.190802e-03,0.000000e+00,18831.2
48,2.265013e-03,0.000000e+00,19238.4
49,1.584964e-03,0.000000e+00,19641.5
50,2.365344e-03,1.390278e-02,20056.8
51,2.105452e-03,0.000000e+00,20457.7
52,1.586982e-03,0.000000e+00,20858.8
53,1.527629e-03,0.000000e+00,21259.6
54,2.400222e-03,0.000000e+00,21660.8
55,2.017466e-03,3.965189e-03,22078.4
56,1.598518e-03,0.000000e+00,22484.6
57,2.324316e-03,0.000000e+00,22913.6
58,1.544129e-03,0.000000e+00,23324.6
59,1.627499e-03,0.000000e+00,23759.1
60,2.248991e-03,5.266610e-03,24206.0
61,1.453528e-03,0.000000e+00,24607.0
62,2.127006e-03,0.000000e+00,25009.7
63,1.370060e-03,0.000000e+00,25410.9
64,2.064014e-03,0.000000e+00,25829.5
65,1.905619e-03,2.205912e-03,26266.9
66,1.250421e-03,0.000000e+00,26713.0
67,2.048939e-03,0.000000e+00,27136.9
68,1.517765e-03,0.000000e+00,27552.1
69,1.628404e-03,0.000000e+00,27955.4
70,1.606631e-03,1.852831e-03,28372.1
71,1.399426e-03,0.000000e+00,28776.5
72,1.475023e-03,0.000000e+00,29210.9
73,1.443991e-03,0.000000e+00,29660.7
74,2.071345e-03,0.000000e+00,30112.0
75,1.423470e-03,2.728690e-03,30567.6
76,1.846284e-03,0.000000e+00,30984.2
77,1.542863e-03,0.000000e+00,31400.5
78,2.160819e-03,0.000000e+00,31816.7
79,1.474753e-03,0.000000e+00,32235.6
80,1.143693e-03,2.247330e-03,32667.7
81,1.417680e-03,0.000000e+00,33086.5
82,1.977076e-03,0.000000e+00,33506.9
83,1.069440e-03,0.000000e+00,33920.9
84,1.779879e-03,0.000000e+00,34325.8
85,1.094930e-03,2.336993e-03,34737.9
86,1.755982e-03,0.000000e+00,35136.8
87,1.692733e-03,0.000000e+00,35537.7
88,1.936928e-03,0.000000e+00,35938.5
89,1.253555e-03,0.000000e+00,36338.5
90,1.082501e-03,1.636747e-03,36752.3
91,1.341453e-03,0.000000e+00,37153.1
92,1.158275e-03,0.000000e+00,37556.7
93,1.534990e-03,0.000000e+00,37955.2
94,1.095746e-03,0.000000e+00,38354.8
95,1.458505e-03,1.678432e-03,38770.5
96,1.680551e-03,0.000000e+00,39170.3
97,1.167172e-03,0.000000e+00,39568.6
98,1.346829e-03,0.000000e+00,39966.6
99,1.327346e-03,0.000000e+00,40366.3
100,9.700176e-04,1.477534e-03,40783.3
101,2.492509e-03,0.000000e+00,41184.4
102,1.162773e-03,0.000000e+00,41584.3
103,5.789990e-04,0.000000e+00,41983.6
104,7.928648e-04,0.000000e+00,42382.2
105,5.889582e-04,1.464137e-03,42801.2
106,5.783533e-04,0.000000e+00,43204.9
107,6.945097e-04,0.000000e+00,43627.6
108,7.130540e-04,0.000000e+00,44068.5
109,6.885552e-04,0.000000e+00,44531.1
110,8.820831e-04,1.334355e-03,45027.6
111,1.031148e-03,0.000000e+00,45494.0
112,8.296846e-04,0.000000e+00,45964.5
113,6.937383e-04,0.000000e+00,46483.6
114,7.859415e-04,0.000000e+00,46980.0
115,7.178218e-04,1.638390e-03,47610.1
116,6.935145e-04,0.000000e+00,48223.5
117,7.763886e-04,0.000000e+00,48954.8
118,1.013413e-03,0.000000e+00,49690.3
119,8.854932e-04,0.000000e+00,50109.3
120,7.053707e-04,1.416605e-03,50544.1
121,7.332713e-04,0.000000e+00,50969.2
122,8.577499e-04,0.000000e+00,51452.9
123,7.724549e-04,0.000000e+00,51986.4
124,7.123587e-04,0.000000e+00,52506.8
125,8.548075e-04,1.494914e-03,53025.1
126,6.526976e-04,0.000000e+00,28.7
127,8.476106e-04,0.000000e+00,56.6
128,8.336792e-04,0.000000e+00,84.8
129,7.602586e-04,0.000000e+00,112.7
130,6.912543e-04,1.233335e-03,142.2
131,7.638121e-04,0.000000e+00,169.9
132,9.089909e-04,0.000000e+00,198.1
133,6.910226e-04,0.000000e+00,226.0
134,8.051533e-04,0.000000e+00,253.8
135,1.013735e-03,1.371174e-03,283.4
136,6.381112e-04,0.000000e+00,311.5
137,6.640603e-04,0.000000e+00,339.1
138,6.716009e-04,0.000000e+00,366.8
139,1.022905e-03,0.000000e+00,394.5
140,9.018610e-04,1.287017e-03,425.3
141,6.585896e-04,0.000000e+00,453.9
142,6.498027e-04,0.000000e+00,482.1
143,9.344352e-04,0.000000e+00,510.5
144,6.336131e-04,0.000000e+00,538.1
145,6.380548e-04,1.342517e-03,567.4
146,8.255259e-04,0.000000e+00,595.1
147,8.939616e-04,0.000000e+00,622.8
148,9.517290e-04,0.000000e+00,650.7
149,5.510827e-04,0.000000e+00,679.1
150,9.593456e-04,1.286774e-03,708.3
151,9.774475e-04,0.000000e+00,735.9
152,6.420926e-04,0.000000e+00,763.5
153,7.788433e-04,0.000000e+00,793.2
154,7.504725e-04,0.000000e+00,820.9
155,6.245900e-04,1.600071e-03,851.2
156,9.088177e-04,0.000000e+00,879.0
157,9.255359e-04,0.000000e+00,907.0
158,5.742309e-04,0.000000e+00,935.5
159,8.597716e-04,0.000000e+00,963.5
160,6.281706e-04,1.444089e-03,992.6
161,6.641436e-04,0.000000e+00,1020.6
162,1.033264e-03,0.000000e+00,1048.4
163,5.501376e-04,0.000000e+00,1076.1
164,9.143906e-04,0.000000e+00,1103.8
165,6.251387e-04,1.442535e-03,1132.9
166,7.419526e-04,0.000000e+00,1161.5
167,8.618180e-04,0.000000e+00,1189.9
168,7.374214e-04,0.000000e+00,1218.0
169,8.986302e-04,0.000000e+00,1245.8
170,7.841842e-04,2.551502e-03,1275.7
171,6.237273e-04,0.000000e+00,1303.8
172,7.175599e-04,0.000000e+00,1331.8
173,9.165364e-04,0.000000e+00,1360.5
174,7.365800e-04,0.000000e+00,1389.4
175,5.867029e-04,1.724797e-03,1419.9
176,8.976158e-04,0.000000e+00,1448.0
177,5.379662e-04,0.000000e+00,1475.9
178,6.774474e-04,0.000000e+00,1504.3
179,9.484045e-04,0.000000e+00,1532.7
180,9.788082e-04,1.937549e-03,1562.2
181,7.679502e-04,0.000000e+00,1590.7
182,6.397856e-04,0.000000e+00,1619.3
183,5.413725e-04,0.000000e+00,1647.7
184,1.259539e-03,0.000000e+00,1676.2
185,7.225934e-04,1.128649e-03,1705.7
186,7.305685e-04,0.000000e+00,1734.4
187,7.568446e-04,0.000000e+00,1762.8
188,6.068650e-04,0.000000e+00,1791.0
189,8.692617e-04,0.000000e+00,1819.5
190,5.869649e-04,1.161611e-03,1849.0
191,9.168895e-04,0.000000e+00,1878.7
192,6.255983e-04,0.000000e+00,1906.8
193,7.337065e-04,0.000000e+00,1935.3
194,8.269765e-04,0.000000e+00,1963.1
195,7.175182e-04,1.720311e-03,1992.9
196,6.901744e-04,0.000000e+00,2020.9
197,6.650677e-04,0.000000e+00,2049.2
198,8.646078e-04,0.000000e+00,2077.7
199,7.387162e-04,1.193239e-03,2107.6
200,5.691735e-04,1.775229e-03,31.8
201,7.023580e-04,0.000000e+00,60.7
202,6.799512e-04,0.000000e+00,90.2
203,8.241657e-04,0.000000e+00,119.2
204,6.435188e-04,0.000000e+00,147.3
205,6.883022e-04,1.088564e-03,177.4
206,7.209827e-04,0.000000e+00,205.5
207,9.222329e-04,0.000000e+00,234.4
208,5.821427e-04,0.000000e+00,263.6
209,7.375713e-04,0.000000e+00,292.5
210,8.209720e-04,1.092018e-03,321.9
211,6.692358e-04,0.000000e+00,350.5
212,6.598769e-04,0.000000e+00,379.0
213,8.729146e-04,0.000000e+00,408.1
214,7.564881e-04,0.000000e+00,436.5
215,6.545435e-04,1.167922e-03,466.3
216,9.419306e-04,0.000000e+00,495.1
217,7.595942e-04,0.000000e+00,523.4
218,7.516847e-04,0.000000e+00,552.6
219,5.871749e-04,0.000000e+00,581.5
220,7.815444e-04,1.309479e-03,612.0
221,6.892907e-04,0.000000e+00,640.1
222,6.356999e-04,0.000000e+00,668.6
223,9.146055e-04,0.000000e+00,697.4
224,1.047914e-03,0.000000e+00,726.0
225,5.786151e-04,1.226790e-03,756.5
226,7.938682e-04,0.000000e+00,785.2
227,7.616452e-04,0.000000e+00,813.2
228,7.941485e-04,0.000000e+00,841.8
229,7.088138e-04,0.000000e+00,870.5
230,7.040574e-04,1.236014e-03,900.1
231,8.570434e-04,0.000000e+00,928.6
232,6.647939e-04,0.000000e+00,957.4
233,5.913097e-04,0.000000e+00,986.6
234,7.913370e-04,0.000000e+00,1015.0
235,7.592838e-04,1.181442e-03,1044.9
236,9.116041e-04,0.000000e+00,1074.0
237,5.858444e-04,0.000000e+00,1103.2
238,9.200150e-04,0.000000e+00,1131.9
239,7.493116e-04,0.000000e+00,1160.9
240,6.483086e-04,1.161983e-03,1190.8
241,6.760508e-04,0.000000e+00,1219.6
242,9.710967e-04,0.000000e+00,1248.6
243,6.578161e-04,0.000000e+00,1276.9
244,7.531015e-04,0.000000e+00,1306.1
245,6.691829e-04,1.475717e-03,1336.5
246,7.171112e-04,0.000000e+00,1365.4
247,7.766611e-04,0.000000e+00,1394.0
248,7.793816e-04,0.000000e+00,1422.3
249,6.466425e-04,0.000000e+00,1451.6
250,7.815162e-04,1.361717e-03,1482.2
251,7.179614e-04,0.000000e+00,1510.8
252,1.005628e-03,0.000000e+00,1539.4
253,5.993941e-04,0.000000e+00,1568.3
254,6.185810e-04,0.000000e+00,1596.4
255,6.040919e-04,1.186242e-03,1626.3
256,1.000683e-03,0.000000e+00,1654.4
257,6.983784e-04,0.000000e+00,1682.8
258,7.480869e-04,0.000000e+00,1711.4
259,6.711605e-04,0.000000e+00,1740.1
260,7.182916e-04,1.152866e-03,1770.3
261,7.920816e-04,0.000000e+00,1799.2
262,5.907542e-04,0.000000e+00,1827.7
263,5.938799e-04,0.000000e+00,1856.5
264,9.952131e-04,0.000000e+00,1886.0
265,7.039317e-04,1.055967e-03,1915.6
266,5.684476e-04,0.000000e+00,1944.1
267,8.514454e-04,0.000000e+00,1972.7
268,7.044992e-04,0.000000e+00,2001.7
269,6.934943e-04,0.000000e+00,2030.0
270,7.923711e-04,1.212361e-03,2060.5
271,7.326033e-04,0.000000e+00,2089.6
272,1.041902e-03,0.000000e+00,2117.9
273,6.437830e-04,0.000000e+00,2145.7
274,6.831309e-04,0.000000e+00,2174.2
275,5.294603e-04,1.113102e-03,2204.3
276,6.793655e-04,0.000000e+00,2233.0
277,7.074741e-04,0.000000e+00,2261.3
278,6.694865e-04,0.000000e+00,2289.9
279,6.969804e-04,0.000000e+00,2318.6
280,6.328704e-04,1.353640e-03,2347.7
281,6.003588e-04,0.000000e+00,2376.8
282,7.458676e-04,0.000000e+00,2406.1
283,5.587280e-04,0.000000e+00,2434.5
284,9.748275e-04,0.000000e+00,2463.0
285,6.191042e-04,1.150388e-03,2493.7
286,9.641324e-04,0.000000e+00,2522.2
287,5.513151e-04,0.000000e+00,2551.6
288,6.585699e-04,0.000000e+00,2580.3
289,1.042079e-03,0.000000e+00,2608.5
290,6.058360e-04,1.145510e-03,2638.2
291,6.191917e-04,0.000000e+00,2668.1
292,8.460018e-04,0.000000e+00,2696.5
293,7.382668e-04,0.000000e+00,2726.0
294,6.947871e-04,0.000000e+00,2754.3
295,8.878000e-04,1.206550e-03,2784.2
296,6.356721e-04,0.000000e+00,2813.5
297,5.369896e-04,0.000000e+00,2842.9
298,7.803084e-04,0.000000e+00,2871.8
299,6.902957e-04,0.000000e+00,2901.3
300,4.574832e-04,1.016929e-03,2931.9
301,4.161607e-04,0.000000e+00,2961.0
302,4.490694e-04,0.000000e+00,2990.2
303,6.199827e-04,0.000000e+00,3019.0
304,4.316923e-04,0.000000e+00,3048.2
305,5.195943e-04,1.076761e-03,3079.3
306,4.673291e-04,0.000000e+00,3109.2
307,5.045679e-04,0.000000e+00,3139.1
308,4.687605e-04,0.000000e+00,3168.6
309,4.876612e-04,0.000000e+00,3198.4
310,5.385912e-04,1.260449e-03,3228.8
311,4.838167e-04,0.000000e+00,3258.1
312,4.713684e-04,0.000000e+00,3287.3
313,5.986606e-04,0.000000e+00,3316.4
314,4.341448e-04,0.000000e+00,3345.6
315,5.713405e-04,1.062506e-03,3376.2
316,4.601527e-04,0.000000e+00,3405.4
317,5.090713e-04,0.000000e+00,3434.6
318,5.318665e-04,0.000000e+00,3464.1
319,5.988539e-04,0.000000e+00,3494.3
320,4.369222e-04,1.065852e-03,3525.6
321,5.356211e-04,0.000000e+00,3555.2
322,5.046646e-04,0.000000e+00,3584.3
323,4.738035e-04,0.000000e+00,3613.8
324,5.236460e-04,0.000000e+00,3643.7
325,5.193435e-04,1.083140e-03,3674.4
326,4.637656e-04,0.000000e+00,3704.1
327,5.236397e-04,0.000000e+00,3733.6
328,5.482425e-04,0.000000e+00,3763.1
329,4.436350e-04,0.000000e+00,3792.8
330,5.691571e-04,1.049224e-03,3824.1
331,4.585094e-04,0.000000e+00,3854.1
332,4.994041e-04,0.000000e+00,3884.2
333,4.778835e-04,0.000000e+00,3913.9
334,5.651406e-04,0.000000e+00,3943.1
335,5.663692e-04,1.021371e-03,3974.1
336,4.764337e-04,0.000000e+00,4004.1
337,6.652976e-04,0.000000e+00,4033.4
338,4.609541e-04,0.000000e+00,4060.9
339,5.338913e-04,0.000000e+00,4088.7
340,4.718524e-04,1.118650e-03,4117.9
341,4.845740e-04,0.000000e+00,4145.8
342,5.599091e-04,0.000000e+00,4174.0
343,4.823097e-04,0.000000e+00,4202.3
344,5.300706e-04,0.000000e+00,4230.1
345,5.955976e-04,1.065583e-03,4259.3
346,4.280188e-04,0.000000e+00,4287.3
347,6.489231e-04,0.000000e+00,4316.5
348,4.838526e-04,0.000000e+00,4344.6
349,4.673946e-04,0.000000e+00,4372.9
350,5.108570e-04,1.025781e-03,4402.2
351,5.364423e-04,0.000000e+00,4430.2
352,4.947156e-04,0.000000e+00,4458.0
353,4.761437e-04,0.000000e+00,4485.6
354,5.943827e-04,0.000000e+00,4513.6
355,5.353254e-04,1.440611e-03,4543.0
356,5.458167e-04,0.000000e+00,4571.0
357,5.458558e-04,0.000000e+00,4598.7
358,4.518344e-04,0.000000e+00,4626.5
359,5.377625e-04,0.000000e+00,4654.3
360,6.211741e-04,1.046531e-03,4685.0
361,4.486919e-04,0.000000e+00,4713.2
362,4.561712e-04,0.000000e+00,4741.6
363,4.974538e-04,0.000000e+00,4769.4
364,6.831903e-04,0.000000e+00,4797.8
365,4.821220e-04,1.020710e-03,4827.4
366,4.793545e-04,0.000000e+00,4855.2
367,4.776944e-04,0.000000e+00,4883.5
368,5.709287e-04,0.000000e+00,4912.1
369,5.467689e-04,0.000000e+00,4940.3
370,4.832360e-04,1.180299e-03,4969.7
371,4.744637e-04,0.000000e+00,4997.8
372,5.668908e-04,0.000000e+00,5026.2
373,6.034982e-04,0.000000e+00,5055.4
374,4.691531e-04,0.000000e+00,5083.4
375,4.803002e-04,1.076160e-03,5113.5
376,4.733513e-04,0.000000e+00,5142.7
377,5.023224e-04,0.000000e+00,5171.2
378,4.768213e-04,0.000000e+00,5199.5
379,4.763743e-04,0.000000e+00,5227.5
380,6.266541e-04,2.110739e-03,5256.9
381,5.457337e-04,0.000000e+00,5285.7
382,4.823421e-04,0.000000e+00,5314.1
383,5.182889e-04,0.000000e+00,5342.1
384,4.691727e-04,0.000000e+00,5369.7
385,5.468181e-04,1.004764e-03,5399.7
386,5.836628e-04,0.000000e+00,5427.9
387,4.306706e-04,0.000000e+00,5455.8
388,4.796295e-04,0.000000e+00,5483.9
389,6.818787e-04,0.000000e+00,5511.7
390,5.546655e-04,1.615099e-03,5541.4
391,5.367735e-04,0.000000e+00,5569.5
392,4.905753e-04,0.000000e+00,5597.6
393,5.457462e-04,0.000000e+00,5625.6
394,4.954897e-04,0.000000e+00,5654.0
395,5.729701e-04,1.021303e-03,5683.3
396,5.408727e-04,0.000000e+00,5711.4
397,4.620192e-04,0.000000e+00,5739.2
398,4.856618e-04,0.000000e+00,5768.4
399,5.424316e-04,0.000000e+00,5796.3
400,3.849015e-04,1.001594e-03,5826.0
401,3.940785e-04,0.000000e+00,5853.8
402,3.942309e-04,0.000000e+00,5881.8
403,4.384226e-04,0.000000e+00,5910.2
404,4.073031e-04,0.000000e+00,5938.1
405,4.041547e-04,1.124455e-03,5967.2
406,4.310271e-04,0.000000e+00,5995.4
407,4.305569e-04,0.000000e+00,6024.2
408,4.014358e-04,0.000000e+00,6052.1
409,4.668180e-04,0.000000e+00,6080.2
410,3.986926e-04,1.032874e-03,6109.5
411,4.527110e-04,0.000000e+00,6137.5
412,4.021085e-04,0.000000e+00,6165.4
413,3.984130e-04,0.000000e+00,6193.9
414,4.900467e-04,0.000000e+00,6221.8
415,4.093371e-04,1.062097e-03,6251.8
416,3.988701e-04,0.000000e+00,6280.0
417,4.227608e-04,0.000000e+00,6308.0
418,4.216619e-04,0.000000e+00,6336.9
419,4.232866e-04,0.000000e+00,6365.2
420,4.578249e-04,1.046614e-03,6394.5
421,3.959285e-04,0.000000e+00,6422.3
422,4.309250e-04,0.000000e+00,6450.2
423,4.136504e-04,0.000000e+00,6479.7
424,4.267479e-04,0.000000e+00,6509.2
425,4.205202e-04,1.082887e-03,6539.4
426,4.059066e-04,0.000000e+00,6568.3
427,4.408291e-04,0.000000e+00,6596.7
428,4.851586e-04,0.000000e+00,6625.2
429,4.460951e-04,0.000000e+00,6652.8
430,4.053816e-04,1.070059e-03,6683.5
431,4.064612e-04,0.000000e+00,6712.6
432,4.679130e-04,0.000000e+00,6740.9
433,4.130184e-04,0.000000e+00,6769.6
434,4.186165e-04,0.000000e+00,6797.6
435,4.063172e-04,1.233707e-03,6827.5
436,4.308740e-04,0.000000e+00,6856.7
437,4.562439e-04,0.000000e+00,6884.7
438,4.919117e-04,0.000000e+00,6913.5
439,4.026070e-04,0.000000e+00,6941.2
440,4.476204e-04,1.072852e-03,6970.8
441,3.993027e-04,0.000000e+00,6998.8
442,4.079921e-04,0.000000e+00,7026.6
443,4.594803e-04,0.000000e+00,7054.3
444,4.046429e-04,0.000000e+00,7082.3
445,3.952618e-04,1.084665e-03,7111.5
446,4.393995e-04,0.000000e+00,7139.5
447,4.346482e-04,0.000000e+00,7167.7
448,4.392016e-04,0.000000e+00,7196.8
449,4.540742e-04,0.000000e+00,7225.4
450,4.215398e-04,1.029259e-03,7254.6
451,4.110344e-04,0.000000e+00,7282.6
452,4.493259e-04,0.000000e+00,7310.5
453,4.284345e-04,0.000000e+00,7338.5
454,4.268920e-04,0.000000e+00,7366.7
455,4.439636e-04,1.081838e-03,7395.6
456,3.981851e-04,0.000000e+00,7423.3
457,4.659837e-04,0.000000e+00,7451.4
458,4.216414e-04,0.000000e+00,7479.2
459,4.155554e-04,0.000000e+00,7507.1
460,4.046033e-04,1.091650e-03,7536.3
461,4.237503e-04,0.000000e+00,7565.4
462,4.523640e-04,0.000000e+00,7593.0
463,4.027354e-04,0.000000e+00,7621.0
464,4.203610e-04,0.000000e+00,7649.1
465,4.479770e-04,1.026155e-03,7678.3
466,3.974392e-04,0.000000e+00,7706.4
467,4.307462e-04,0.000000e+00,7735.3
468,4.553792e-04,0.000000e+00,7763.4
469,4.345168e-04,0.000000e+00,7791.3
470,4.417298e-04,1.041009e-03,7822.6
471,4.396693e-04,0.000000e+00,7851.0
472,4.288132e-04,0.000000e+00,7878.6
473,4.579628e-04,0.000000e+00,7906.3
474,3.958046e-04,0.000000e+00,7934.9
475,4.563559e-04,1.075555e-03,7963.6
476,4.156747e-04,0.000000e+00,7991.9
477,4.367779e-04,0.000000e+00,8019.4
478,4.177342e-04,0.000000e+00,8046.9
479,4.082681e-04,0.000000e+00,8075.0
480,4.530006e-04,1.036893e-03,8103.9
481,4.006111e-04,0.000000e+00,8131.4
482,4.169469e-04,0.000000e+00,8159.6
483,4.125107e-04,0.000000e+00,8187.0
484,4.686674e-04,0.000000e+00,8214.5
485,4.027378e-04,1.084422e-03,8243.2
486,4.177324e-04,0.000000e+00,8271.6
487,4.330019e-04,0.000000e+00,8299.4
488,4.233474e-04,0.000000e+00,8327.0
489,4.264784e-04,0.000000e+00,8355.0
490,4.278077e-04,1.052190e-03,8384.1
491,4.120380e-04,0.000000e+00,8412.3
492,4.563489e-04,0.000000e+00,8440.5
493,5.267847e-04,0.000000e+00,8468.1
494,4.058871e-04,0.000000e+00,8496.4
495,4.207656e-04,1.063149e-03,8535.5
496,4.439566e-04,0.000000e+00,8573.5
497,4.195934e-04,0.000000e+00,8611.0
498,4.311712e-04,0.000000e+00,8649.2
499,4.389626e-04,1.054090e-03,8689.3
